id_detalle,id_operacion,id_producto,cantidad_producto
4766,429,227,32
4767,429,213,45
4768,429,200,5
4769,429,256,43
4770,429,172,3
4771,429,133,32
4772,429,14,6
4773,429,155,13
4774,430,106,1
4775,430,9,37
4776,430,121,11
4777,430,185,11
4778,430,261,22
4779,430,238,18
4780,430,119,22
4781,430,112,32
4782,430,213,1
4783,430,193,13
4784,430,41,49
4785,430,265,49
4786,430,25,23
4787,430,103,26
4788,431,130,8
4789,431,271,27
4790,431,181,29
4791,431,111,27
4792,431,162,50
4793,431,56,20
4794,431,249,6
4795,431,15,5
4796,431,165,50
4797,431,106,44
4798,431,213,9
4799,431,216,31
4800,432,28,12
4801,432,118,43
4802,432,83,6
4803,432,124,9
4804,432,238,26
4805,432,151,34
4806,432,242,48
4807,432,184,50
4808,432,1,46
4809,432,241,26
4810,432,48,25
4811,432,51,49
4812,432,198,17
4813,432,243,39
4814,432,197,22
4815,433,198,30
4816,433,104,8
4817,433,220,44
4818,433,177,4
4819,433,207,19
4820,433,127,10
4821,433,264,42
4822,433,168,22
4823,433,238,34
4824,433,244,49
4825,433,64,9
4826,433,151,42
4827,433,10,8
4828,433,224,8
4829,433,197,4
4830,433,134,47
4831,434,154,39
4832,434,122,24
4833,434,198,45
4834,434,205,29
4835,434,235,46
4836,434,153,26
4837,434,151,38
4838,435,187,41
4839,435,180,14
4840,435,238,15
4841,435,209,38
4842,435,124,23
4843,435,254,31
4844,435,156,17
4845,435,214,14
4846,436,34,50
4847,436,84,37
4848,436,267,3
4849,436,32,24
4850,436,228,40
4851,436,236,2
4852,436,201,42
4853,436,60,48
4854,436,187,21
4855,436,276,11
4856,436,17,34
4857,436,235,36
4858,436,191,1
4859,436,193,30
4860,436,177,15
4861,436,28,37
4862,436,240,41
4863,436,154,45
4864,437,45,24
4865,437,155,6
4866,437,187,24
4867,437,1,35
4868,437,149,44
4869,437,19,39
4870,437,160,2
4871,437,11,14
4872,437,114,41
4873,438,118,2
4874,438,121,27
4875,438,221,18
4876,438,51,5
4877,438,183,48
4878,438,23,9
4879,438,101,11
4880,438,216,43
4881,438,260,15
4882,438,98,43
4883,438,64,27
4884,438,82,35
4885,438,110,5
4886,438,61,13
4887,439,49,20
4888,439,140,42
4889,439,169,38
4890,439,116,46
4891,439,64,37
4892,439,82,25
4893,439,132,49
4894,439,216,13
4895,439,270,44
4896,439,188,3
4897,439,136,40
4898,439,236,38
4899,439,72,32
4900,439,2,49
4901,439,97,31
4902,439,94,19
4903,440,37,35
4904,440,121,30
4905,440,103,12
4906,440,223,18
4907,440,118,49
4908,440,50,44
4909,440,72,30
4910,440,5,34
4911,440,227,24
4912,440,180,5
4913,440,82,13
4914,440,68,23
4915,440,202,34
4916,440,115,4
4917,440,158,10
4918,440,173,29
4919,440,157,42
4920,440,162,22
4921,440,277,42
4922,440,64,34
4923,441,205,43
4924,441,82,28
4925,441,68,13
4926,441,152,9
4927,441,64,14
4928,441,202,38
4929,441,29,24
4930,441,42,4
4931,441,59,19
4932,441,203,4
4933,441,109,11
4934,442,87,23
4935,442,103,8
4936,442,158,49
4937,442,260,36
4938,442,238,10
4939,442,105,34
4940,442,56,49
4941,442,274,11
4942,442,88,27
4943,442,106,14
4944,442,157,27
4945,442,72,7
4946,442,25,34
4947,442,182,47
4948,442,192,50
4949,442,155,49
4950,442,223,39
4951,442,216,29
4952,443,158,50
4953,443,103,39
4954,444,192,5
4955,444,199,4
4956,444,42,39
4957,444,235,26
4958,444,14,36
4959,444,158,43
4960,444,59,29
4961,444,188,43
4962,444,140,22
4963,444,194,37
4964,444,164,46
4965,444,221,16
4966,444,96,16
4967,444,275,8
4968,444,103,9
4969,444,114,35
4970,444,251,17
4971,444,78,19
4972,444,210,5
4973,445,158,42
4974,445,103,32
4975,445,258,40
4976,445,255,12
4977,445,270,24
4978,445,89,23
4979,445,141,20
4980,445,224,19
4981,445,65,10
4982,445,192,10
4983,445,53,17
4984,446,85,14
4985,446,68,2
4986,446,76,43
4987,446,58,26
4988,446,62,23
4989,446,120,8
4990,447,15,9
4991,447,220,28
4992,447,156,3
4993,447,113,24
4994,447,68,11
4995,447,203,26
4996,447,197,33
4997,448,78,20
4998,448,177,44
4999,448,235,29
5000,448,115,37
5001,448,68,28
5002,448,105,15
5003,448,119,17
5004,448,25,13
5005,448,274,36
5006,448,205,36
5007,448,97,41
5008,448,64,20
5009,448,131,48
5010,448,124,21
5011,449,22,20
5012,449,129,22
5013,449,163,25
5014,449,238,32
5015,449,92,29
5016,449,261,17
5017,449,164,25
5018,449,217,21
5019,449,21,26
5020,449,95,3
5021,449,68,1
5022,449,200,4
5023,449,146,38
5024,449,278,12
5025,450,154,50
5026,450,60,38
5027,450,252,29
5028,450,58,5
5029,450,45,16
5030,450,71,49
5031,450,102,5
5032,450,264,20
5033,450,277,13
5034,450,176,32
5035,451,196,27
5036,451,235,36
5037,451,152,19
5038,451,277,50
5039,451,47,43
5040,452,17,38
5041,452,45,27
5042,452,227,4
5043,452,26,32
5044,452,277,37
5045,453,100,16
5046,453,73,36
5047,453,85,14
5048,453,76,50
5049,453,160,16
5050,453,104,30
5051,453,6,18
5052,453,123,40
5053,453,83,2
5054,453,250,18
5055,453,273,4
5056,453,26,18
5057,453,181,5
5058,453,88,39
5059,453,141,6
5060,454,104,22
5061,454,160,50
5062,454,29,3
5063,454,250,30
5064,454,127,23
5065,454,24,49
5066,454,84,21
5067,454,30,32
5068,455,104,25
5069,455,24,47
5070,455,221,50
5071,455,255,5
5072,455,134,10
5073,455,167,41
5074,455,162,34
5075,455,126,36
5076,455,35,43
5077,455,11,50
5078,455,222,16
5079,455,248,24
5080,455,250,20
5081,455,17,2
5082,455,74,34
5083,455,91,36
5084,455,214,9
5085,455,160,1
5086,455,171,39
5087,456,257,47
5088,456,234,15
5089,456,174,29
5090,456,213,33
5091,456,27,44
5092,456,104,1
5093,456,144,11
5094,456,24,24
5095,456,127,27
5096,456,250,11
5097,456,160,14
5098,456,125,13
5099,457,147,47
5100,457,262,16
5101,457,270,6
5102,457,194,23
5103,457,226,3
5104,457,106,31
5105,457,217,8
5106,457,159,6
5107,457,122,22
5108,457,35,3
5109,457,126,25
5110,457,276,13
5111,457,41,25
5112,457,40,26
5113,457,127,15
5114,457,253,32
5115,457,24,31
5116,457,77,36
5117,457,259,34
5118,457,9,29
5119,458,84,15
5120,458,77,1
5121,458,218,44
5122,458,204,47
5123,458,121,22
5124,458,210,17
5125,458,153,28
5126,458,47,39
5127,458,199,17
5128,458,241,42
5129,458,172,11
5130,458,106,26
5131,459,106,3
5132,459,77,20
5133,460,228,25
5134,460,68,15
5135,460,198,19
5136,460,216,18
5137,460,223,50
5138,460,156,33
5139,460,246,34
5140,460,266,27
5141,460,127,30
5142,460,171,7
5143,460,16,45
5144,460,44,50
5145,460,229,41
5146,460,219,32
5147,461,27,44
5148,461,204,33
5149,461,86,26
5150,461,127,36
5151,461,42,13
5152,461,201,9
5153,461,228,41
5154,461,192,15
5155,461,44,38
5156,461,75,21
5157,462,110,49
5158,462,69,10
5159,462,240,20
5160,462,159,2
5161,463,198,35
5162,463,262,34
5163,463,31,29
5164,463,95,6
5165,463,137,33
5166,463,76,25
5167,463,18,23
5168,463,110,24
5169,463,132,13
5170,464,57,9
5171,464,168,45
5172,464,110,4
5173,464,203,49
5174,464,73,32
5175,464,143,44
5176,465,110,21
5177,465,120,46
5178,465,2,33
5179,465,200,42
5180,465,179,33
5181,465,188,45
5182,465,153,45
5183,465,202,42
5184,465,280,21
5185,465,231,18
5186,465,218,5
5187,466,133,24
5188,466,218,7
5189,466,263,25
5190,466,32,27
5191,466,107,44
5192,466,149,23
5193,466,252,37
5194,466,65,33
5195,467,177,45
5196,467,248,36
5197,467,279,21
5198,467,94,48
5199,467,83,10
5200,467,119,30
5201,467,154,47
5202,467,125,1
5203,467,149,20
5204,467,255,50
5205,467,165,9
5206,467,28,8
5207,467,105,33
5208,468,166,36
5209,468,210,15
5210,468,217,24
5211,468,3,22
5212,468,54,22
5213,468,33,33
5214,468,213,16
5215,468,116,29
5216,468,39,46
5217,468,233,20
5218,468,113,44
5219,468,278,23
5220,468,158,2
5221,468,26,17
5222,468,96,31
5223,468,274,6
5224,468,265,49
5225,468,29,10
5226,468,148,17
5227,468,188,44
5228,469,188,14
5229,469,10,16
5230,469,258,27
5231,469,38,46
5232,469,109,37
5233,469,217,24
5234,469,148,11
5235,470,81,3
5236,470,101,21
5237,470,124,15
5238,470,210,22
5239,470,182,12
5240,470,228,27
5241,470,11,45
5242,470,187,5
5243,470,102,18
5244,471,210,16
5245,471,155,29
5246,471,81,34
5247,472,11,7
5248,472,210,28
5249,472,118,34
5250,472,241,45
5251,472,65,40
5252,472,185,19
5253,472,23,28
5254,472,82,1
5255,472,107,45
5256,472,81,3
5257,472,187,33
5258,472,4,35
5259,473,120,23
5260,473,184,22
5261,473,116,1
5262,473,41,3
5263,473,84,9
5264,473,75,18
5265,473,179,26
5266,473,163,46
5267,473,278,30
5268,473,3,21
5269,473,81,47
5270,473,135,5
5271,473,35,34
5272,473,230,5
5273,473,162,3
5274,473,217,39
5275,473,258,49
5276,473,210,34
5277,474,152,23
5278,474,73,35
5279,474,43,4
5280,474,156,28
5281,474,106,2
5282,474,96,50
5283,474,196,25
5284,475,239,32
5285,475,195,42
5286,475,18,42
5287,475,96,4
5288,475,21,29
5289,475,129,1
5290,475,139,45
5291,475,167,5
5292,475,218,32
5293,475,249,2
5294,476,197,24
5295,476,237,21
5296,476,220,23
5297,476,32,44
5298,476,27,15
5299,476,96,33
5300,476,99,21
5301,476,256,20
5302,476,10,15
5303,477,88,37
5304,477,214,46
5305,477,96,14
5306,477,199,9
5307,477,280,26
5308,477,191,11
5309,477,118,26
5310,478,136,48
5311,478,8,37
5312,478,61,45
5313,478,190,47
5314,478,240,15
5315,478,14,40
5316,478,79,48
5317,478,226,4
5318,478,131,47
5319,478,192,21
5320,478,248,6
5321,479,233,28
5322,479,25,17
5323,479,156,6
5324,479,127,11
5325,479,136,14
5326,479,71,3
5327,479,20,26
5328,479,222,49
5329,479,265,10
5330,479,251,3
5331,479,276,40
5332,479,26,20
5333,479,160,25
5334,479,131,7
5335,479,130,41
5336,479,77,31
5337,479,161,41
5338,479,49,19
5339,479,179,15
5340,480,131,50
5341,480,28,18
5342,480,34,16
5343,480,196,46
5344,480,232,40
5345,480,50,33
5346,480,184,33
5347,481,132,43
5348,481,53,32
5349,481,61,18
5350,481,82,42
5351,481,233,8
5352,481,20,17
5353,481,276,10
5354,482,279,37
5355,482,230,29
5356,482,200,17
5357,482,204,43
5358,482,135,20
5359,482,34,22
5360,482,73,6
5361,482,40,3
5362,482,211,14
5363,482,219,25
5364,482,229,33
5365,482,19,2
5366,482,61,7
5367,482,45,35
5368,482,10,1
5369,482,44,5
5370,482,42,40
5371,483,18,28
5372,483,278,40
5373,483,176,16
5374,483,12,47
5375,483,8,34
5376,483,61,1
5377,483,36,13
5378,483,114,13
5379,483,78,17
5380,483,256,19
5381,483,155,42
5382,483,58,24
5383,483,41,7
5384,483,198,44
5385,483,132,43
5386,484,152,8
5387,484,33,40
5388,484,140,39
5389,484,8,38
5390,484,116,31
5391,484,188,33
5392,484,233,31
5393,484,141,12
5394,484,176,44
5395,484,82,40
5396,484,222,10
5397,484,129,36
5398,485,118,23
5399,485,197,22
5400,485,141,16
5401,485,208,10
5402,485,228,17
5403,485,162,29
5404,485,21,11
5405,485,168,30
5406,485,41,26
5407,485,240,47
5408,485,235,8
5409,486,196,5
5410,486,120,7
5411,486,141,6
5412,486,178,20
5413,486,102,25
5414,487,163,22
5415,487,87,11
5416,487,268,50
5417,487,109,39
5418,487,154,40
5419,487,26,1
5420,487,72,23
5421,487,114,2
5422,487,158,7
5423,487,218,5
5424,487,18,33
5425,487,217,49
5426,487,279,27
5427,487,91,44
5428,487,244,6
5429,487,159,39
5430,487,130,18
5431,487,247,21
5432,487,204,28
5433,488,221,36
5434,488,185,21
5435,488,217,31
5436,488,69,10
5437,488,24,9
5438,488,249,33
5439,488,136,22
5440,488,279,38
5441,488,119,20
5442,489,58,15
5443,489,217,45
5444,490,240,44
5445,490,1,30
5446,490,244,3
5447,490,17,26
5448,490,177,28
5449,490,140,18
5450,490,245,34
5451,490,131,26
5452,490,71,8
5453,490,239,37
5454,490,97,41
5455,490,272,43
5456,490,178,44
5457,490,251,15
5458,490,36,9
5459,490,37,23
5460,490,73,29
5461,491,97,2
5462,491,222,22
5463,491,73,48
5464,491,194,50
5465,491,247,33
5466,491,135,44
5467,491,71,5
5468,491,47,49
5469,491,157,25
5470,491,223,28
5471,491,143,50
5472,491,215,42
5473,491,256,20
5474,492,175,45
5475,492,210,10
5476,492,146,35
5477,492,266,24
5478,492,250,48
5479,492,29,45
5480,492,47,36
5481,492,255,18
5482,492,72,49
5483,492,115,6
5484,493,75,5
5485,493,183,28
5486,493,263,31
5487,493,104,30
5488,493,218,17
5489,493,117,20
5490,493,231,15
5491,493,217,3
5492,493,47,46
5493,493,16,39
5494,493,109,25
5495,493,171,16
5496,493,13,9
5497,493,81,46
5498,493,225,27
5499,493,32,14
5500,493,215,27
5501,494,23,9
5502,494,10,28
5503,494,181,32
5504,494,47,2
5505,494,8,22
5506,494,97,15
5507,494,15,33
5508,494,195,13
5509,494,70,50
5510,494,230,4
5511,494,6,45
5512,494,133,6
5513,494,19,25
5514,494,3,40
5515,494,138,29
5516,494,227,26
5517,494,116,41
5518,494,266,1
5519,495,138,19
5520,495,164,3
5521,495,89,7
5522,495,270,9
5523,495,47,33
5524,496,253,38
5525,496,181,39
5526,496,104,42
5527,496,131,27
5528,496,149,2
5529,496,138,41
5530,496,248,12
5531,496,114,47
5532,497,114,3
5533,497,96,14
5534,497,185,15
5535,497,4,33
5536,497,75,37
5537,497,253,21
5538,497,105,14
5539,498,94,43
5540,498,155,36
5541,498,65,7
5542,498,123,50
5543,499,229,1
5544,499,65,34
5545,499,70,31
5546,499,231,9
5547,499,183,43
5548,499,216,35
5549,499,86,20
5550,499,278,16
5551,499,199,2
5552,499,191,25
5553,499,58,34
5554,499,94,32
5555,499,158,4
5556,499,209,15
5557,499,45,29
5558,500,63,33
5559,500,94,25
5560,500,159,36
5561,500,65,2
5562,500,70,21
5563,500,206,30
5564,500,169,18
5565,500,116,44
5566,500,27,7
5567,500,124,37
5568,500,280,9
5569,500,80,9
5570,501,184,29
5571,501,39,14
5572,501,41,33
5573,501,275,11
5574,501,255,2
5575,501,34,1
5576,501,142,10
5577,501,129,17
5578,502,214,8
5579,502,145,16
5580,502,34,49
5581,502,57,38
5582,502,33,4
5583,502,122,3
5584,502,89,39
5585,502,165,13
5586,502,211,16
5587,502,218,36
5588,502,129,17
5589,503,136,16
5590,503,278,50
5591,503,87,35
5592,503,59,35
5593,503,133,45
5594,503,132,12
5595,503,102,28
5596,503,246,39
5597,503,262,7
5598,503,101,40
5599,503,111,41
5600,503,130,30
5601,503,92,3
5602,503,15,43
5603,503,192,4
5604,503,238,24
5605,503,230,5
5606,503,203,29
5607,503,206,19
5608,503,268,44
5609,504,176,25
5610,504,171,36
5611,504,8,38
5612,504,167,23
5613,504,99,3
5614,504,68,1
5615,504,73,28
5616,504,114,8
5617,504,203,32
5618,504,136,33
5619,504,237,49
5620,504,21,31
5621,504,234,45
5622,504,101,17
5623,504,53,24
5624,504,2,23
5625,504,31,46
5626,504,132,34
5627,505,132,27
5628,505,136,19
5629,505,203,1
5630,506,103,50
5631,506,100,43
5632,506,60,4
5633,506,3,47
5634,506,140,45
5635,506,194,49
5636,506,50,22
5637,506,10,42
5638,506,165,42
5639,506,207,16
5640,506,113,22
5641,506,187,48
5642,506,45,25
5643,506,1,24
5644,507,105,2
5645,507,113,47
5646,507,50,47
5647,507,267,13
5648,507,165,17
5649,507,78,43
5650,507,22,4
5651,508,165,8
5652,508,156,36
5653,508,85,49
5654,508,58,11
5655,508,50,10
5656,508,113,3
5657,509,220,25
5658,509,225,28
5659,509,113,49
5660,509,71,11
5661,509,5,2
5662,509,72,37
5663,509,65,9
5664,509,60,47
5665,509,215,28
5666,509,110,16
5667,509,90,31
5668,509,146,49
5669,509,92,6
5670,509,17,23
5671,509,28,29
5672,510,238,26
5673,510,89,43
5674,510,32,45
5675,510,215,46
5676,510,71,3
5677,511,215,20
5678,511,40,18
5679,511,79,6
5680,511,71,12
5681,512,41,12
5682,512,49,2
5683,512,34,26
5684,512,42,34
5685,512,255,29
5686,512,163,11
5687,512,231,23
5688,512,243,19
5689,512,225,1
5690,512,130,34
5691,512,97,35
5692,512,16,8
5693,512,61,40
5694,512,270,1
5695,512,98,1
5696,512,33,47
5697,512,138,13
5698,512,201,30
5699,512,211,7
5700,512,165,17
5701,513,98,35
5702,513,180,2
5703,513,201,42
5704,514,66,5
5705,514,236,38
5706,514,169,4
5707,514,199,34
5708,514,89,24
5709,514,162,21
5710,514,16,18
5711,514,78,7
5712,514,125,18
5713,514,150,5
5714,514,62,45
5715,514,149,47
5716,514,214,29
5717,514,157,1
5718,515,157,29
5719,515,149,43
5720,516,265,5
5721,516,10,36
5722,516,85,34
5723,516,155,10
5724,516,149,27
5725,516,157,41
5726,516,15,38
5727,516,173,12
5728,516,81,32
5729,516,18,14
5730,516,105,35
5731,516,13,41
5732,517,197,36
5733,517,105,36
5734,517,144,3
5735,517,56,41
5736,517,163,22
5737,517,209,30
5738,517,187,47
5739,517,149,25
5740,517,115,8
5741,517,231,2
5742,517,241,47
5743,517,164,36
5744,517,26,19
5745,517,157,24
5746,517,46,31
5747,518,43,4
5748,518,248,4
5749,518,42,14
5750,518,211,4
5751,518,225,29
5752,519,20,3
5753,519,211,30
5754,519,262,49
5755,519,104,19
5756,519,230,33
5757,520,211,27
5758,520,7,15
5759,520,101,36
5760,520,271,2
5761,520,193,19
5762,520,247,7
5763,520,54,21
5764,520,225,43
5765,520,126,18
5766,521,84,12
5767,521,270,44
5768,521,200,30
5769,521,250,22
5770,521,128,42
5771,521,8,39
5772,521,47,21
5773,521,192,5
5774,521,254,27
5775,521,67,14
5776,521,145,8
5777,521,78,35
5778,521,255,3
5779,521,2,47
5780,521,30,28
5781,521,204,12
5782,521,197,38
5783,521,198,22
5784,521,122,19
5785,521,108,42
5786,522,206,34
5787,522,143,7
5788,522,223,31
5789,522,198,41
5790,522,95,46
5791,522,280,28
5792,522,208,49
5793,522,55,29
5794,522,50,14
5795,523,236,16
5796,523,212,50
5797,523,20,6
5798,523,210,24
5799,523,113,14
5800,523,175,16
5801,523,61,16
5802,523,72,10
5803,523,270,49
5804,523,139,11
5805,523,122,39
5806,523,16,14
5807,523,39,32
5808,523,198,27
5809,523,239,30
5810,523,83,1
5811,523,50,40
5812,524,160,2
5813,524,262,29
5814,524,83,10
5815,524,198,20
5816,524,107,15
5817,524,206,1
5818,524,64,23
5819,524,54,43
5820,524,19,43
5821,525,6,5
5822,525,133,46
5823,525,124,13
5824,525,238,42
5825,525,107,25
5826,525,46,18
5827,525,143,22
5828,525,42,45
5829,525,1,25
5830,525,240,48
5831,525,127,20
5832,525,161,47
5833,525,89,7
5834,525,206,10
5835,525,69,37
5836,526,188,24
5837,526,26,24
5838,526,270,13
5839,526,124,8
5840,526,127,18
5841,526,24,21
5842,526,6,13
5843,526,158,3
5844,526,196,42
5845,526,85,48
5846,526,241,27
5847,526,176,1
5848,526,43,3
5849,526,195,21
5850,527,10,3
5851,527,111,13
5852,527,103,50
5853,527,79,4
5854,527,182,7
5855,527,124,31
5856,527,6,21
5857,527,127,16
5858,527,23,11
5859,528,48,32
5860,528,186,43
5861,528,111,12
5862,529,111,18
5863,529,36,1
5864,529,29,31
5865,529,209,19
5866,529,158,39
5867,529,16,19
5868,529,106,11
5869,529,258,16
5870,529,168,45
5871,530,245,1
5872,530,232,1
5873,530,278,50
5874,530,58,44
5875,530,119,45
5876,530,242,28
5877,531,174,29
5878,531,166,9
5879,531,232,6
5880,531,152,44
5881,531,173,12
5882,531,244,7
5883,531,167,50
5884,531,240,13
5885,531,230,26
5886,531,142,40
5887,531,74,32
5888,532,247,41
5889,532,219,39
5890,532,95,35
5891,532,232,19
5892,532,221,48
5893,532,209,11
5894,532,134,34
5895,532,163,33
5896,532,10,46
5897,532,249,13
5898,532,235,7
5899,533,219,16
5900,533,240,42
5901,533,204,7
5902,533,11,35
5903,533,160,26
5904,533,10,5
5905,533,244,40
5906,533,247,4
5907,533,6,13
5908,533,3,11
5909,533,151,8
5910,533,84,44
5911,533,100,2
5912,533,88,42
5913,533,38,9
5914,533,277,23
5915,533,139,18
5916,533,242,32
5917,533,12,32
5918,533,197,48
5919,534,254,3
5920,534,175,31
5921,534,87,19
5922,534,145,39
5923,534,252,50
5924,534,138,42
5925,534,226,22
5926,534,210,1
5927,534,206,10
5928,534,58,31
5929,534,17,38
5930,534,110,21
5931,534,239,5
5932,534,139,34
5933,534,21,40
5934,534,159,13
5935,535,16,4
5936,535,198,31
5937,535,245,45
5938,535,239,42
5939,535,183,14
5940,535,158,10
5941,535,254,30
5942,535,162,9
5943,535,115,28
5944,535,149,30
5945,535,42,26
5946,535,249,36
5947,535,98,42
5948,535,1,38
5949,535,72,24
5950,535,242,1
5951,535,175,48
5952,536,254,17
5953,536,186,38
5954,536,87,29
5955,536,11,15
5956,536,258,12
5957,536,109,39
5958,536,239,19
5959,536,4,13
5960,536,76,3
5961,537,16,1
5962,537,274,32
5963,537,239,31
5964,537,278,47
5965,537,92,7
5966,537,150,20
5967,537,118,15
5968,537,77,44
5969,537,254,48
5970,538,120,10
5971,538,155,49
5972,538,142,37
5973,538,248,23
5974,538,24,15
5975,538,169,40
5976,538,167,38
5977,538,263,7
5978,538,20,21
5979,538,77,17
5980,539,46,8
5981,539,6,35
5982,539,216,44
5983,539,124,24
5984,539,1,28
5985,539,24,10
5986,539,7,50
5987,539,182,6
5988,539,97,7
5989,539,171,44
5990,539,200,9
5991,539,248,12
5992,540,260,26
5993,540,64,6
5994,540,166,43
5995,540,144,16
5996,540,146,37
5997,540,23,34
5998,540,148,23
5999,540,70,50
6000,540,98,47
6001,540,108,26
6002,541,176,5
6003,541,166,24
6004,541,97,16
6005,541,179,5
6006,541,247,9
6007,542,101,50
6008,542,166,39
6009,542,230,20
6010,542,66,25
6011,542,198,28
6012,543,25,5
6013,543,157,13
6014,543,61,19
6015,543,238,9
6016,543,15,16
6017,543,137,36
6018,543,213,39
6019,543,41,35
6020,543,8,30
6021,544,59,27
6022,544,276,44
6023,544,264,41
6024,544,90,24
6025,544,13,46
6026,544,84,42
6027,544,157,30
6028,544,175,12
6029,544,20,7
6030,544,63,6
6031,545,276,45
6032,545,130,36
6033,545,6,7
6034,545,110,4
6035,545,62,29
6036,545,205,18
6037,545,12,3
6038,546,164,4
6039,546,266,12
6040,546,239,19
6041,546,140,36
6042,546,279,21
6043,546,6,6
6044,546,62,46
6045,546,276,10
6046,546,255,50
6047,546,162,37
6048,546,64,46
6049,547,105,45
6050,547,62,8
6051,547,6,6
6052,547,264,33
6053,547,276,18
6054,547,16,39
6055,547,251,36
6056,547,158,29
6057,547,253,38
6058,547,160,25
6059,547,90,30
6060,547,23,37
6061,547,47,3
6062,548,62,3
6063,548,276,12
6064,548,15,46
6065,548,6,41
6066,549,252,24
6067,549,245,15
6068,549,111,41
6069,549,138,20
6070,549,222,46
6071,549,232,21
6072,549,80,5
6073,549,139,22
6074,549,96,37
6075,550,145,17
6076,550,234,40
6077,550,218,25
6078,550,88,13
6079,550,245,30
6080,550,138,16
6081,550,171,16
6082,550,96,24
6083,550,152,11
6084,550,139,2
6085,551,235,49
6086,551,183,18
6087,551,52,23
6088,551,202,21
6089,551,208,35
6090,551,163,48
6091,551,20,12
6092,551,212,40
6093,551,162,42
6094,551,116,6
6095,551,193,2
6096,551,97,12
6097,551,142,43
6098,551,19,24
6099,552,255,46
6100,552,22,8
6101,552,224,43
6102,552,116,37
6103,552,101,9
6104,552,66,21
6105,553,36,21
6106,553,153,7
6107,553,267,47
6108,553,272,15
6109,553,264,45
6110,553,179,11
6111,553,60,19
6112,553,123,45
6113,553,260,24
6114,553,211,5
6115,553,212,36
6116,553,244,15
6117,553,180,22
6118,553,248,48
6119,553,215,43
6120,553,83,33
6121,553,7,8
6122,554,164,12
6123,554,115,17
6124,554,264,6
6125,554,83,17
6126,554,84,23
6127,554,107,41
6128,554,186,39
6129,554,153,30
6130,554,47,13
6131,554,219,48
6132,554,197,20
6133,555,227,17
6134,555,153,40
6135,555,83,43
6136,555,70,5
6137,555,158,19
6138,555,92,34
6139,555,9,17
6140,556,129,19
6141,556,185,15
6142,556,278,20
6143,556,144,8
6144,556,52,7
6145,556,60,43
6146,556,180,22
6147,556,222,50
6148,556,216,30
6149,556,100,40
6150,556,141,38
6151,556,193,27
6152,556,240,34
6153,556,107,1
6154,556,169,31
6155,556,49,41
6156,556,168,45
6157,556,174,24
6158,556,242,50
6159,557,242,46
6160,557,169,22
6161,557,56,3
6162,558,75,2
6163,558,114,18
6164,558,177,15
6165,558,53,33
6166,558,246,7
6167,558,200,29
6168,558,252,45
6169,558,229,29
6170,558,236,39
6171,558,127,15
6172,558,184,42
6173,558,56,5
6174,558,144,44
6175,558,231,28
6176,558,132,42
6177,558,48,20
6178,558,271,17
6179,558,237,49
6180,558,131,49
6181,558,64,6
6182,559,127,47
6183,559,90,49
6184,559,244,48
6185,559,228,40
6186,559,123,30
6187,559,174,21
6188,559,210,38
6189,559,104,48
6190,559,261,37
6191,559,112,13
6192,559,80,11
6193,559,56,43
6194,559,187,9
6195,559,142,13
6196,559,220,18
6197,559,42,38
6198,559,63,23
6199,560,219,38
6200,560,150,26
6201,560,125,11
6202,560,109,42
6203,560,243,37
6204,560,242,38
6205,560,169,47
6206,560,258,14
6207,560,137,12
6208,560,127,48
6209,560,56,33
6210,560,134,8
6211,560,44,46
6212,560,11,12
6213,560,206,5
6214,560,238,14
6215,561,107,39
6216,561,124,40
6217,561,234,2
6218,561,228,19
6219,561,264,5
6220,561,56,26
6221,561,21,23
6222,561,178,35
6223,561,127,4
6224,561,274,19
6225,561,73,26
6226,561,211,21
6227,561,133,28
6228,561,38,40
6229,561,229,24
6230,561,239,3
6231,562,172,10
6232,562,126,38
6233,562,201,8
6234,562,6,40
6235,562,243,40
6236,562,108,9
6237,562,220,33
6238,562,62,34
6239,562,256,16
6240,562,20,23
6241,562,134,18
6242,562,109,21
6243,563,220,1
6244,563,126,50
6245,563,84,35
6246,563,243,30
6247,563,208,35
6248,563,187,24
6249,563,100,15
6250,563,111,14
6251,564,239,19
6252,564,44,36
6253,564,52,12
6254,564,220,28
6255,564,238,34
6256,564,270,36
6257,564,192,23
6258,564,126,5
6259,565,252,50
6260,565,10,3
6261,565,38,8
6262,565,175,38
6263,565,67,31
6264,565,51,46
6265,565,203,27
6266,565,87,5
6267,565,131,17
6268,565,86,29
6269,565,205,31
6270,565,280,37
6271,565,257,19
6272,565,242,41
6273,565,77,1
6274,565,133,2
6275,565,14,9
6276,565,74,50
6277,566,242,2
6278,566,113,9
6279,566,84,32
6280,566,258,47
6281,566,230,39
6282,566,96,13
6283,566,70,36
6284,566,133,41
6285,566,141,28
6286,566,77,5
6287,566,20,11
6288,566,192,14
6289,566,62,30
6290,566,139,47
6291,566,236,9
6292,566,136,45
6293,567,30,9
6294,567,203,11
6295,567,37,3
6296,567,186,44
6297,567,228,23
6298,567,133,16
6299,567,138,16
6300,567,96,12
6301,568,179,15
6302,568,30,16
6303,568,76,21
6304,568,98,23
6305,568,200,27
6306,568,157,44
6307,568,263,44
6308,568,240,3
6309,568,175,44
6310,568,273,27
6311,568,32,13
6312,569,64,13
6313,569,81,16
6314,569,240,42
6315,569,52,47
6316,569,136,22
6317,569,12,30
